assessment_id,scope_item_id,N2O,CO2,CH4,Other,total
"2265,10,,,,,""131,5"""
"2265,11,,,,,""0,2"""
"2265,12,,,,,""0,1"""
"2265,13,,,,,""73,8"""
2265,16,,,,,7
"2265,19,,,,,""0,1"""
"2265,22,,,,,""89,9"""
"2265,1,0,""12,2"",0,0,""12,2"""
"2265,2,0,""25,2"",0,0,""25,2"""
2265,3,0,0,0,0,0
"2265,4,0,""2,2"",0,0,""2,2"""
2265,5,0,0,0,0,0
"2265,6,,,,,""96,8"""
2265,7,,,,,
2265,9,,,,,31
"2265,10,,,,,""97,8"""
"2265,11,,,,,""4,3"""
"2265,12,,,,,""0,6"""
"2265,13,,,,,""51,8"""
"2265,16,,,,,""7,5"""
"2265,17,,,,,""0,2"""
"2265,19,,,,,""2,6"""
"2265,22,,,,,""130,5"""
"2266,1,""18,75"",""1586,59"",""4,23"",0,""1609,57"""
2266,2,0,0,0,0,0
2266,3,0,0,0,0,0
"2266,4,0,0,0,""2,36"",""2,36"""
2266,5,0,0,0,0,0
"2266,6,,,,,""295,03"""
2266,7,,,,,
"2266,8,,,,,""415,6"""
"2266,1,""20,68"",""1741,05"",""4,67"",0,""1766,4"""
2266,2,0,0,0,0,
2266,3,0,0,0,0,
"2266,4,0,0,0,""2,36"",""2,36"""
2266,5,0,0,0,0,
"2266,6,,,,,""449,34"""
2266,7,,,,,
"2266,8,,,,,""493,69"""
"2267,1,""0,331"",""27,842"",""0,075"",0,""28,248"""
2267,2,0,0,0,0,0
2267,3,0,0,0,0,0
"2267,4,0,0,0,""42,224"",""42,224"""
2267,5,0,0,0,0,0
"2267,6,,,,,""27,365"""
2267,7,,,,,
"2267,8,,,,,""7,942"""
"2268,1,0,""1049,41"",0,0,""1049,41"""
"2268,2,0,""28,28"",0,0,""28,28"""
2268,3,0,0,0,0,0
"2268,4,""108,58"",""0,25"",0,""56,53"",""165,36"""
2268,5,0,0,0,0,0
"2268,6,,,,,""260,54"""
2268,7,,,,,0
2268,8,,,,,0
2268,9,,,,,0
2268,10,,,,,0
2268,11,,,,,0
2268,12,,,,,0
2268,13,,,,,0
2268,14,,,,,0
2268,15,,,,,0
2268,16,,,,,0
2268,17,,,,,0
2268,18,,,,,0
2268,19,,,,,0
2268,20,,,,,0
2268,21,,,,,0
2268,22,,,,,0
2268,23,,,,,0
"2269,1,0,""46533,864"",0,0,""46533,864"""
2269,2,0,0,0,0,0
"2269,3,0,""9266,243"",0,0,""9266,243"""
2269,4,0,0,0,0,0
2269,5,0,0,0,0,0
2269,6,,,,,
2269,7,,,,,
"2270,1,""0,23"",""36,53"",""0,04"",0,""36,8"""
"2270,2,""0,11"",""2594,79"",""0,02"",0,""2594,92"""
2270,3,0,0,0,0,0
2270,4,0,0,0,0,0
2270,5,0,0,0,0,0
"2270,6,,,,,""84,81"""
"2270,7,,,,,""89,92"""
"2270,8,,,,,""645,17"""
"2270,10,,,,,""3,08"""
"2270,1,""0,53"",""91,41"",""0,08"",0,""92,02"""
"2270,2,""0,21"",""2737,75"",""0,01"",0,""2737,97"""
2270,3,0,0,0,0,
"2270,4,0,0,0,""11,91"",""11,91"""
2270,5,0,0,0,0,
"2270,6,,,,,""105,21"""
"2270,7,,,,,""63,7"""
"2270,8,,,,,""691,64"""
"2270,10,,,,,""6,54"""
2271,1,0,442,0,0,442
2271,2,0,18406,0,0,18406
2271,3,0,0,0,0,0
2271,4,0,259,0,0,259
2271,5,0,0,0,0,0
2271,6,,,,,337
2271,7,,,,,
"2272,1,""8,31"",""823,46"",""1,77"",0,""833,54"""
"2272,2,""4,25"",""528,53"",""0,24"",0,""533,02"""
2272,3,0,0,0,0,0
2272,4,0,0,0,0,0
2272,5,0,0,0,0,0
"2272,6,,,,,""153,45"""
2272,7,,,,,
"2272,8,,,,,""353,32"""
2273,1,0,0,0,0,0
2273,2,0,0,0,0,0
2273,3,0,0,0,0,0
2273,4,0,0,0,410,410
2273,5,0,0,0,0,0
2273,6,,,,,37
2273,7,,,,,
2273,8,,,,,3
2276,1,0,593,0,0,593
2276,2,0,48321,0,0,48321
2276,3,0,0,0,0,0
2276,4,0,0,0,0,0
2276,5,0,0,0,0,0
2276,6,,,,,547
2276,7,,,,,
2276,1,0,262,0,0,262
2276,2,0,37966,0,0,37966
2276,3,0,0,0,0,
2276,4,0,0,0,0,
2276,5,0,0,0,0,
2276,6,,,,,276
2276,7,,,,,
2278,1,1,89,0,0,90
2278,2,0,25,0,0,25
2278,3,0,0,0,0,0
2278,4,0,0,0,24,24
2278,5,0,0,0,0,0
2278,6,,,,,437
2278,7,,,,,0
2278,8,,,,,181
2278,9,,,,,0
2278,10,,,,,0
2278,11,,,,,0
2278,12,,,,,0
2278,13,,,,,0
2278,14,,,,,0
2278,15,,,,,0
2278,16,,,,,0
2278,17,,,,,0
2278,18,,,,,0
2278,19,,,,,0
2278,20,,,,,0
2278,21,,,,,0
2278,22,,,,,0
2278,23,,,,,0
2278,1,0,0,0,0,0
"2278,2,0,""48,13"",0,0,""48,13"""
2278,3,0,0,0,0,0
"2278,4,0,""1,8"",0,0,""1,8"""
2278,5,0,0,0,0,0
"2278,6,,,,,""619,42"""
2278,7,,,,,0
2278,8,,,,,0
2278,9,,,,,0
2278,10,,,,,0
2278,11,,,,,0
2278,12,,,,,0
2278,13,,,,,0
2278,14,,,,,0
2278,15,,,,,0
2278,16,,,,,0
2278,17,,,,,0
2278,18,,,,,0
2278,19,,,,,0
2278,20,,,,,0
2278,21,,,,,0
2278,22,,,,,0
2278,23,,,,,0
2280,1,0,0,0,0,0
2280,2,19,2347,1,0,2367
2280,3,0,0,0,0,0
2280,4,0,0,0,0,0
2280,5,0,0,0,0,0
2280,6,,,,,154
2280,7,,,,,0
2280,8,,,,,632
2280,9,,,,,0
2280,10,,,,,0
2280,11,,,,,0
2280,12,,,,,0
2280,13,,,,,0
2280,14,,,,,0
2280,15,,,,,0
2280,16,,,,,0
2280,17,,,,,0
2280,18,,,,,0
2280,19,,,,,0
2280,20,,,,,0
2280,21,,,,,0
2280,22,,,,,0
2280,23,,,,,0
2286,1,0,0,0,0,0
"2286,2,0,""104,739"",0,0,""104,739"""
2286,3,0,0,0,0,0
"2286,4,0,""33,9"",0,0,""33,9"""
2286,5,0,0,0,0,0
"2286,6,,,,,""39,6"""
2286,7,,,,,
"2286,10,,,,,""849,6"""
"2286,11,,,,,""0,1"""
"2286,12,,,,,""0,7"""
2286,13,,,,,136
"2286,22,,,,,""1403,4"""
2287,1,152,16156,38,0,16346
2287,2,3,354,0,0,357
2287,3,0,0,0,0,0
2287,4,0,0,0,19,19
2287,5,0,0,0,0,0
2287,6,,,,,789
2287,7,,,,,277
2287,8,,,,,4267
2287,9,,,,,7014
2287,10,,,,,21382
2287,11,,,,,919
2287,12,,,,,148
2287,13,,,,,969
2287,14,,,,,0
2287,15,,,,,0
2287,16,,,,,0
2287,17,,,,,0
2287,18,,,,,0
2287,19,,,,,0
2287,20,,,,,0
2287,21,,,,,0
2287,22,,,,,2858
2287,23,,,,,0
"2289,1,0,""3992,8"",0,0,""3992,8"""
2289,2,0,0,0,0,0
2289,3,0,0,0,0,0
2289,4,0,0,0,0,0
2289,5,0,5420,0,0,5420
"2289,6,,,,,""995,64"""
"2289,7,,,,,""2,815"""
"2289,1,0,""3992,8"",0,0,""3992,8"""
2289,2,0,0,0,0,0
2289,3,0,0,0,0,0
2289,4,0,0,0,0,0
2289,5,0,5420,0,0,5420
"2289,6,,,,,""995,64"""
"2289,7,,,,,""2,815"""
2290,1,8,1362,112,0,1482
2290,2,3,420,0,0,423
2290,3,0,0,0,0,0
2290,4,0,0,0,0,0
2290,5,0,0,0,0,0
2290,6,,,,,244
2290,7,,,,,
2291,1,0,4124,0,0,4124
2291,2,0,3481,0,0,3481
2291,3,0,0,0,0,0
2291,4,0,0,0,0,0
2291,5,0,0,0,0,0
2291,6,,,,,2890
2291,7,,,,,
2291,8,,,,,1636
2292,1,1,90,13,0,104
2292,2,3,321,0,0,324
2292,3,0,0,0,0,0
2292,4,0,0,0,25,25
2292,5,0,0,0,0,0
2292,6,,,,,285
2292,7,,,,,0
2292,8,,,,,221
2292,9,,,,,0
2292,10,,,,,0
2292,11,,,,,0
2292,12,,,,,0
2292,13,,,,,0
2292,14,,,,,0
2292,15,,,,,0
2292,16,,,,,0
2292,17,,,,,0
2292,18,,,,,0
2292,19,,,,,0
2292,20,,,,,0
2292,21,,,,,0
2292,22,,,,,0
2292,23,,,,,0
"2293,1,""0,06"",""13,67"",""0,23"",0,""13,96"""
"2293,2,""2,34"",""137,85"",""2,2"",0,""142,39"""
2293,3,0,0,0,0,0
"2293,4,0,0,0,""1398,11"",""1398,11"""
2293,5,0,0,0,0,0
"2293,6,,,,,""17,87"""
"2293,7,,,,,""526,89"""
2293,9,,,,,3123
"2293,10,,,,,""382,3"""
"2293,11,,,,,""131,6"""
2293,12,,,,,22
2293,16,,,,,99
2293,22,,,,,1271
"2295,1,""6,97"",""598,75"",""1,57"",0,""607,29"""
"2295,2,""0,05"",""5,38"",""0,00203"",0,""5,43203"""
2295,3,0,0,0,0,0
"2295,4,0,0,0,""26,82"",""26,82"""
2295,5,0,0,0,0,0
"2295,6,,,,,""351,37"""
"2295,7,,,,,""151,89"""
2299,1,34,2981,18,0,3033
2299,2,1,99,0,0,100
2299,3,0,0,0,0,0
2299,4,0,0,0,136,136
2299,5,0,0,0,0,0
2299,6,,,,,402
2299,7,,,,,535
2299,1,43,3791,9,0,3843
2299,2,1,109,0,0,110
2299,3,0,0,0,0,
2299,4,0,0,0,133,133
2299,5,0,0,0,0,
2299,6,,,,,414
2299,7,,,,,120
2300,1,0,0,0,0,0
"2300,2,""0,007"",177,""0,003"",0,""177,01"""
2300,3,0,0,0,0,0
2300,4,0,0,0,0,0
2300,5,0,0,0,0,0
2300,6,,,,,174
2300,7,,,,,
2300,13,,,,,795
2300,1,0,0,0,0,
"2300,2,""0,01"",264,""0,01"",0,""264,02"""
2300,3,0,0,0,0,
2300,4,0,0,0,0,
2300,5,0,0,0,0,
2300,6,,,,,176
2300,7,,,,,
2300,13,,,,,780
2301,1,3,274,1,0,278
2301,2,24,3016,2,0,3042
2301,3,0,0,0,26,26
2301,4,0,0,0,0,0
2301,5,0,0,0,0,0
2301,6,,,,,258
2301,7,,,,,0
2301,8,,,,,939
2301,9,,,,,15366
2301,10,,,,,1092
2301,11,,,,,468
2301,12,,,,,1314
2301,13,,,,,3
2301,14,,,,,0
2301,15,,,,,0
2301,16,,,,,0
2301,17,,,,,0
2301,18,,,,,0
2301,19,,,,,0
2301,20,,,,,0
2301,21,,,,,0
2301,22,,,,,895
2301,23,,,,,0
2301,1,3,242,1,0,246
2301,2,25,3074,1,0,3100
2301,3,0,0,0,0,0
2301,4,0,0,0,0,0
2301,5,0,0,0,0,0
2301,6,,,,,73
2301,7,,,,,0
2301,8,,,,,857
2301,9,,,,,14768
2301,10,,,,,1163
2301,11,,,,,218
2301,12,,,,,1699
2301,13,,,,,1
2301,14,,,,,0
2301,15,,,,,0
2301,16,,,,,0
2301,17,,,,,0
2301,18,,,,,0
2301,19,,,,,0
2301,20,,,,,0
2301,21,,,,,0
2301,22,,,,,701
2301,23,,,,,0
"2302,1,""12,69"",""1077,4"",""73,83"",0,""1163,92"""
"2302,2,""0,8"",""99,65"",""0,05"",0,""100,5"""
"2302,3,""47,08"",0,0,0,""47,08"""
2302,4,0,0,0,0,0
2302,5,0,0,0,0,0
"2302,6,,,,,""187,72"""
2302,7,,,,,
"2302,8,,,,,""343,84"""
"2303,1,0,""512,86"",0,0,""512,86"""
"2303,2,0,""638,33"",0,0,""638,33"""
2303,3,0,0,0,0,0
2303,4,0,0,0,0,0
2303,5,0,0,0,0,0
"2303,6,,,,,""103,62"""
2303,7,,,,,
"2303,1,0,""446,54"",0,0,""446,54"""
"2303,2,0,""619,71"",0,0,""619,71"""
2303,3,0,0,0,0,
2303,4,0,0,0,0,
2303,5,0,0,0,0,
"2303,6,,,,,""94,21"""
2303,7,,,,,
"2305,1,0,""490,08"",0,0,""490,08"""
"2305,2,0,""558,96"",0,0,""558,96"""
2305,3,0,0,0,0,0
2305,4,0,0,0,0,0
2305,5,0,0,0,0,0
"2305,6,,,,,""85,46"""
"2305,7,,,,,""0,23"""
"2305,1,0,""446,54"",0,0,""446,54"""
"2305,2,0,""619,71"",0,0,""619,71"""
2305,3,0,0,0,0,
2305,4,0,0,0,0,
2305,5,0,0,0,0,
"2305,6,,,,,""94,21"""
2305,7,,,,,
"2306,1,0,""494,39"",0,0,""494,39"""
"2306,2,0,""588,02"",0,0,""588,02"""
2306,3,0,0,0,0,0
2306,4,0,0,0,0,0
2306,5,0,0,0,0,0
"2306,6,,,,,""73,39"""
"2306,7,,,,,""0,57"""
2307,1,0,447,0,0,447
2307,2,0,0,0,0,0
2307,3,0,0,0,0,0
2307,4,0,0,0,0,0
2307,5,0,0,0,0,0
2307,6,,,,,197
2307,7,,,,,0
2307,9,,,,,10542
2307,11,,,,,93
2307,12,,,,,2598
2307,13,,,,,1590
2307,22,,,,,750
2307,23,,,,,10542
2312,1,0,0,0,0,0
2312,2,0,26,0,0,26
2312,3,0,0,0,0,0
2312,4,0,0,0,428,428
2312,5,0,0,0,0,0
2312,6,,,,,643
2312,7,,,,,324
2314,1,0,208,0,0,208
"2314,2,0,""26,44"",0,0,""26,44"""
2314,3,0,0,0,0,0
"2314,4,0,""15,67"",0,""2,56"",""18,23"""
2314,5,0,0,0,0,0
"2314,6,,,,,""352,4"""
2314,7,,,,,
2315,1,0,767,0,0,767
2315,2,0,1236,0,0,1236
2315,3,0,480,0,0,480
2315,4,0,0,0,0,0
2315,5,0,0,0,0,0
2315,6,,,,,127
2315,7,,,,,
2315,8,,,,,10
2315,1,0,767,0,0,767
2315,2,0,1236,0,0,1236
2315,3,0,480,0,0,480
2315,4,0,0,0,0,
2315,5,0,0,0,0,
2315,6,,,,,127
2315,7,,,,,
2315,8,,,,,10
"2317,1,""10,7"",""896,8"",""2,4"",0,""909,9"""
"2317,2,""37,1"",4624,""2,1"",0,""4663,2"""
2317,3,0,0,0,0,0
"2317,4,0,0,0,""4,2"",""4,2"""
2317,5,0,0,0,0,0
"2317,6,,,,,""187,7"""
2317,7,,,,,0
"2318,1,""8,3"",""700,4"",""1,9"",0,""710,6"""
"2318,2,""0,9"",""107,2"",0,0,""108,1"""
2318,3,0,0,0,0,0
"2318,4,0,0,0,""15,7"",""15,7"""
2318,5,0,0,0,0,0
"2318,6,,,,,""754,7"""
2318,7,,,,,0
2319,1,3,284,1,0,288
2319,2,8,928,0,0,936
2319,3,0,0,0,0,0
2319,4,0,0,0,513,513
2319,5,0,0,0,0,0
2319,6,,,,,597
2319,7,,,,,12
2319,8,,,,,355
2319,9,,,,,9662
2319,10,,,,,1346
2319,11,,,,,41
2319,12,,,,,0
2319,13,,,,,673
2319,22,,,,,479
2319,1,5,464,1,0,470
2319,2,7,854,1,0,862
2319,3,0,0,0,0,
2319,4,0,0,0,0,
2319,5,0,0,0,0,
2319,6,,,,,179
2319,7,,,,,18
2319,8,,,,,338
2320,1,0,0,0,0,0
2320,2,0,0,0,0,0
2320,3,0,0,0,0,0
2320,4,0,0,0,2,2
2320,5,0,0,0,0,0
2320,6,,,,,2
2320,7,,,,,0
2320,8,,,,,1
2320,9,,,,,19
2320,10,,,,,22
2320,11,,,,,2
2320,12,,,,,0
2320,13,,,,,94
2320,14,,,,,0
2320,15,,,,,0
2320,16,,,,,0
2320,17,,,,,0
2320,18,,,,,0
2320,19,,,,,0
2320,20,,,,,0
2320,21,,,,,0
2320,22,,,,,3
2320,23,,,,,0
2321,1,38,3171,9,0,3218
2321,2,0,33,0,0,33
2321,3,0,0,0,0,0
2321,4,0,0,0,73,73
2321,5,0,0,0,0,0
2321,6,,,,,191
2321,7,,,,,244
2321,8,,,,,0
2321,9,,,,,0
2321,10,,,,,0
2321,11,,,,,0
2321,12,,,,,0
2321,13,,,,,0
2321,14,,,,,0
2321,15,,,,,0
2321,16,,,,,0
2321,17,,,,,0
2321,18,,,,,0
2321,19,,,,,0
2321,20,,,,,0
2321,21,,,,,0
2321,22,,,,,0
2321,23,,,,,0
"2321,1,""0,12"",2592,""0,24"",1,""2593,36"""
2321,2,0,51,0,0,51
2321,3,0,0,0,0,0
2321,4,0,0,0,149,149
2321,5,0,0,0,0,0
2321,6,,,,,440
2321,7,,,,,110
2321,8,,,,,0
2321,9,,,,,0
2321,10,,,,,0
2321,11,,,,,0
2321,12,,,,,0
2321,13,,,,,0
2321,14,,,,,0
2321,15,,,,,0
2321,16,,,,,0
2321,17,,,,,0
2321,18,,,,,0
2321,19,,,,,0
2321,20,,,,,0
2321,21,,,,,0
2321,22,,,,,0
2321,23,,,,,0
2323,1,0,51845,0,0,51845
2323,2,0,2500,0,0,2500
2323,3,0,0,0,0,0
2323,4,0,0,0,744,744
2323,5,0,0,0,0,0
2323,6,,,,,22625
2323,7,,,,,0
2323,8,,,,,9759
2323,11,,,,,5900
2323,13,,,,,1165
2323,16,,,,,540789
2323,22,,,,,16275
2323,23,,,,,1351108
2323,1,0,50154,0,0,50154
2323,2,0,2898,0,0,2898
2323,3,0,0,0,0,
2323,4,0,0,0,1860,1860
2323,5,0,0,0,0,
2323,6,,,,,30535
2323,7,,,,,0
2324,1,20,1704,5,0,1729
2324,2,0,17,0,0,17
2324,3,0,0,0,0,0
2324,4,0,0,0,3,3
2324,5,0,0,0,0,0
2324,6,,,,,254
2324,7,,,,,0
2324,8,,,,,427
2324,11,,,,,188
2329,1,0,16,0,0,16
2329,2,0,38315,0,0,38315
2329,3,0,0,0,0,0
2329,4,0,0,0,0,0
2329,5,0,0,0,0,0
2329,6,,,,,163
2329,7,,,,,0
2329,1,0,106,0,0,106
2329,2,0,45066,0,0,45066
2329,3,0,0,0,0,0
2329,4,0,0,0,0,0
2329,5,0,0,0,0,0
2329,6,,,,,135
2329,7,,,,,0
2331,1,0,0,0,0,0
2331,2,0,37,0,0,37
2331,3,0,0,0,0,0
2331,4,0,0,0,7,7
2331,5,0,0,0,0,0
2331,6,,,,,6
2331,7,,,,,
2331,8,,,,,10
2331,9,,,,,1
2331,10,,,,,108
2331,13,,,,,980
2331,16,,,,,3
2331,22,,,,,326
2332,1,0,0,0,0,0
2332,2,1,454,0,375,830
2332,3,0,0,0,0,0
2332,4,0,0,0,0,0
2332,5,0,0,0,0,0
2332,6,,,,,50
2332,7,,,,,
2332,8,,,,,60
2332,9,,,,,7
2332,10,,,,,399
2332,16,,,,,6
2332,22,,,,,1386
2333,1,0,0,0,0,0
2333,2,0,34,0,29,63
2333,3,0,0,0,0,0
2333,4,0,0,0,13,13
2333,5,0,0,0,0,0
2333,6,,,,,9
2333,7,,,,,
2333,8,,,,,5
2333,9,,,,,3
2333,10,,,,,109
2333,16,,,,,1
2333,23,,,,,308
2334,1,0,0,0,0,0
2334,2,1,397,0,251,649
2334,3,0,0,0,0,0
2334,4,0,0,0,0,0
2334,5,0,0,0,685,685
2334,6,,,,,154
2334,7,,,,,
2334,8,,,,,75
2334,9,,,,,30
2334,10,,,,,1962
2334,11,,,,,1
2334,13,,,,,10
2334,16,,,,,35
2334,22,,,,,4671
2335,1,5,441,1,0,447
2335,2,0,55,0,0,55
2335,3,0,0,0,0,0
2335,4,0,0,0,441,441
2335,5,0,0,0,0,0
2335,6,,,,,125
2335,7,,,,,
2335,8,,,,,111
2335,9,,,,,62
2335,10,,,,,395
2336,1,0,4309,0,0,4309
2336,2,0,1999,0,0,1999
2336,3,0,688,0,0,688
2336,4,0,0,0,0,0
2336,5,0,0,0,0,0
2336,6,,,,,
2336,7,,,,,
2337,1,29,2478,7,0,2514
2337,2,13,1628,1,0,1642
2337,3,0,0,0,0,0
2337,4,0,0,0,79,79
2337,5,0,0,0,0,0
2337,6,,,,,536
2337,7,,,,,
2337,8,,,,,957
2337,13,,,,,181
2337,14,,,,,181
2337,1,29,2485,7,0,2521
2337,2,15,1850,2,0,1867
2337,3,0,0,0,0,
2337,4,0,0,0,4,4
2337,5,0,0,0,0,
2337,6,,,,,431
2337,7,,,,,
2337,8,,,,,999
2337,13,,,,,200
2337,14,,,,,44
"2338,1,0,""35,3"",0,0,""35,3"""
"2338,2,0,""826,15"",0,0,""826,15"""
2338,3,0,0,0,0,0
2338,4,0,0,0,0,0
2338,5,0,0,0,0,0
"2338,6,,,,,""19,84"""
2338,7,,,,,0
"2338,9,,,,,""3,1"""
"2338,13,,,,,""8,74"""
2340,1,1,45,0,0,46
2340,2,0,0,0,0,0
2340,3,0,0,0,0,0
2340,4,0,0,0,68,68
2340,5,0,0,0,0,0
2340,6,,,,,64
2340,7,,,,,
2340,8,,,,,12
2340,12,,,,,5998
"2341,1,0,""19121,31"",0,0,""19121,31"""
"2341,2,0,""4605,65"",0,0,""4605,65"""
2341,3,0,0,0,0,0
"2341,4,0,""27,87"",0,0,""27,87"""
2341,5,0,0,0,0,0
"2341,6,,,,,""1264,89"""
2341,7,,,,,
"2341,8,,,,,""3988,73"""
"2341,9,,,,,""4206,55"""
"2341,10,,,,,""2588,21"""
"2341,11,,,,,""342,87"""
"2341,13,,,,,""12,04"""
"2341,16,,,,,""10139,58"""
"2341,22,,,,,""659,38"""
2342,1,14,1185,3,0,1202
2342,2,1,120,0,0,121
2342,3,0,0,0,0,0
2342,4,0,0,0,7,7
2342,5,0,0,0,0,0
2342,6,,,,,76
2342,7,,,,,0
2342,8,,,,,267
2342,9,,,,,0
2342,10,,,,,0
2342,11,,,,,0
2342,12,,,,,0
2342,13,,,,,0
2342,14,,,,,0
2342,15,,,,,0
2342,16,,,,,0
2342,17,,,,,0
2342,18,,,,,0
2342,19,,,,,0
2342,20,,,,,0
2342,21,,,,,0
2342,22,,,,,0
2342,23,,,,,0
2342,1,21,1741,5,0,1767
2342,2,2,227,0,0,229
2342,3,0,0,0,0,0
2342,4,0,0,0,0,0
2342,5,0,0,0,148,148
2342,6,,,,,81
2342,7,,,,,0
2342,8,,,,,403
2342,9,,,,,0
2342,10,,,,,0
2342,11,,,,,0
2342,12,,,,,0
2342,13,,,,,0
2342,14,,,,,0
2342,15,,,,,0
2342,16,,,,,0
2342,17,,,,,0
2342,18,,,,,0
2342,19,,,,,0
2342,20,,,,,0
2342,21,,,,,0
2342,22,,,,,0
2342,23,,,,,0
"2343,1,0,""4705,54"",0,0,""4705,54"""
"2343,2,0,""4883,19"",0,0,""4883,19"""
2343,3,0,0,0,0,0
"2343,4,0,""81,15"",0,0,""81,15"""
2343,5,0,0,0,0,0
"2343,6,,,,,""988,57"""
2343,7,,,,,
"2343,8,,,,,""1765,78"""
"2343,9,,,,,""4557,48"""
"2343,10,,,,,""6389,64"""
"2343,11,,,,,""209,22"""
"2343,13,,,,,""15,75"""
"2343,16,,,,,""20646,2"""
"2343,22,,,,,""1317,82"""
2345,1,8,680,97,0,785
2345,2,1,90,0,0,91
2345,3,0,0,0,0,0
2345,4,363,246,0,318,927
2345,5,0,0,0,0,0
2345,6,,,,,448
2345,7,,,,,0
2345,8,,,,,278
2345,9,,,,,0
2345,10,,,,,0
2345,11,,,,,0
2345,12,,,,,0
2345,13,,,,,0
2345,14,,,,,0
2345,15,,,,,0
2345,16,,,,,0
2345,17,,,,,0
2345,18,,,,,0
2345,19,,,,,0
2345,20,,,,,0
2345,21,,,,,0
2345,22,,,,,0
2345,23,,,,,0
2345,1,18,1658,95,0,1771
2345,2,1,81,0,0,82
2345,3,0,0,0,0,0
2345,4,419,288,0,0,707
2345,5,0,0,0,0,0
2345,6,,,,,446
2345,7,,,,,0
2345,8,,,,,465
2345,9,,,,,0
2345,10,,,,,0
2345,11,,,,,0
2345,12,,,,,0
2345,13,,,,,0
2345,14,,,,,0
2345,15,,,,,0
2345,16,,,,,0
2345,17,,,,,0
2345,18,,,,,0
2345,19,,,,,0
2345,20,,,,,0
2345,21,,,,,0
2345,22,,,,,0
2345,23,,,,,0
2351,1,0,2565,0,0,2565
2351,2,0,0,0,0,0
2351,3,0,0,0,0,0
2351,4,0,0,0,340,340
2351,5,0,0,0,0,0
2351,6,,,,,912
2351,7,,,,,0
2351,8,,,,,740
2351,9,,,,,12282
2351,10,,,,,5397
2351,11,,,,,10
2351,12,,,,,0
2351,13,,,,,1126
2351,14,,,,,0
2351,15,,,,,0
2351,16,,,,,7
2351,17,,,,,881
2351,18,,,,,0
2351,19,,,,,0
2351,20,,,,,0
2351,21,,,,,0
2351,22,,,,,1245
2351,23,,,,,3165
2352,1,0,283,0,0,283
2352,2,0,172,0,0,172
2352,3,0,117,0,0,117
2352,4,0,0,0,0,0
2352,5,0,0,0,0,0
2352,6,,,,,157
2352,7,,,,,
2352,8,,,,,91
2353,1,0,0,0,0,0
2353,2,0,0,0,0,0
2353,3,0,0,0,0,0
2353,4,0,0,0,0,0
2353,5,0,0,0,0,0
2353,6,,,,,9
2353,7,,,,,0
2353,8,,,,,0
2353,9,,,,,6
2353,10,,,,,28
2353,11,,,,,0
2353,12,,,,,0
2353,13,,,,,6
2353,14,,,,,0
2353,15,,,,,0
2353,16,,,,,201
2353,17,,,,,0
2353,18,,,,,0
2353,19,,,,,0
2353,20,,,,,0
2353,21,,,,,0
2353,22,,,,,44
2353,23,,,,,0
2354,1,12,1043,3,0,1058
2354,2,0,46,0,0,46
2354,3,0,0,0,0,0
2354,4,0,0,0,0,0
2354,5,0,0,0,0,0
2354,6,,,,,199
2354,7,,,,,0
2354,1,14,1144,3,0,1161
2354,2,0,41,0,0,41
2354,3,0,0,0,0,0
2354,4,0,0,0,28,28
2354,5,0,0,0,0,
2354,6,,,,,195
2354,7,,,,,0
"2355,1,""16,206"",""1404,332"",""3,632"",0,""1424,17"""
"2355,2,""1,362"",257,""0,206"",0,""258,568"""
2355,3,0,0,0,0,0
"2355,4,0,0,0,""8,55"",""8,55"""
2355,5,0,0,0,0,0
2355,6,,,,,325
2355,7,,,,,
2355,8,,,,,446
2355,9,,,,,838
2355,10,,,,,1695
2355,11,,,,,12
2355,12,,,,,123
2355,13,,,,,460
2355,14,,,,,0
2355,16,,,,,78
2355,17,,,,,6
2355,22,,,,,2326
2361,1,5,435,1,0,441
2361,2,0,41,0,0,41
2361,3,0,0,0,0,0
"2361,4,148,""0,479"",0,9,""157,479"""
2361,5,0,0,0,0,0
2361,6,,,,,203
2361,7,,,,,0
2363,1,0,64,0,0,64
2363,2,0,149,0,0,149
2363,3,0,0,0,0,0
2363,4,0,0,0,0,0
2363,5,0,0,0,0,0
"2363,6,,,,,""9,5"""
2363,7,,,,,
2363,22,,,,,329
2367,1,0,0,0,0,0
2367,2,0,0,0,0,0
2367,3,0,0,0,0,0
2367,4,0,0,0,0,0
2367,5,0,0,0,0,0
2367,6,,,,,654
2367,7,,,,,190
2367,8,,,,,
2367,9,,,,,
2367,10,,,,,
2367,11,,,,,
2367,12,,,,,
2367,13,,,,,
2367,16,,,,,
"2368,1,""4,915"",""413,334"",""1,11"",0,""419,359"""
"2368,2,""0,741"",""82,05"",""0,045"",0,""82,836"""
2368,3,0,0,0,0,0
"2368,4,0,0,0,""50,383"",""50,383"""
2368,5,0,0,0,0,0
"2368,6,,,,,""98,97"""
2368,7,,,,,
"2368,8,,,,,""137,986"""
2373,1,2,198,1,0,201
2373,2,6,776,0,0,782
2373,3,0,0,0,0,0
2373,4,0,0,0,144,144
2373,5,0,0,0,0,0
2373,6,,,,,625
2373,7,,,,,0
2373,8,,,,,472
2373,1,5,438,1,0,444
2373,2,10,1185,1,0,1196
2373,3,0,0,0,0,
2373,4,0,0,0,1029,1029
2373,5,0,0,0,0,
2373,6,,,,,579
2373,7,,,,,
2374,1,9,1157,2,0,1168
2374,2,4,463,0,0,467
